id,index,period,timestamp,minute,second,possession,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.type.id,pass.type.name,pass.body_part.id,pass.body_part.name,carry.end_location,under_pressure,duel.type.id,duel.type.name,out,miscontrol.aerial_won,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,pass.aerial_won,counterpress,off_camera,dribble.outcome.id,dribble.outcome.name,dribble.overrun,ball_recovery.offensive,shot.statsbomb_xg,shot.end_location,shot.outcome.id,shot.outcome.name,shot.type.id,shot.type.name,shot.body_part.id,shot.body_part.name,shot.technique.id,shot.technique.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.type.id,goalkeeper.type.name,goalkeeper.position.id,goalkeeper.position.name,pass.straight,pass.technique.id,pass.technique.name,clearance.head,clearance.body_part.id,clearance.body_part.name,pass.switch,duel.outcome.id,duel.outcome.name,foul_committed.advantage,foul_won.advantage,pass.cross,pass.assisted_shot_id,pass.shot_assist,shot.one_on_one,shot.key_pass_id,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.outcome.id,goalkeeper.outcome.name,clearance.aerial_won,foul_committed.card.id,foul_committed.card.name,foul_won.defensive,clearance.right_foot,shot.first_time,pass.through_ball,interception.outcome.id,interception.outcome.name,clearance.left_foot,ball_recovery.recovery_failure,shot.aerial_won,pass.goal_assist,pass.cut_back,pass.deflected,clearance.other,pass.outswinging,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,block.deflection,block.offensive,injury_stoppage.in_chain,location_x,location_y,location_z,pass.end_location_x,pass.end_location_y,carry.end_location_x,carry.end_location_y,shot.end_location_x,shot.end_location_y,shot.end_location_z,goalkeeper.end_location_x,goalkeeper.end_location_y
9b534c0f-bb00-4c79-95d9-4b6eceabdcf2,5,1,00:00:00.666,0,0,2,1.384611,30,Pass,30,Stoke City,9,From Kick Off,30,Stoke City,,,['41f859e3-c353-4d2f-b265-5967fdd82919'],"[60, 40]",9497.0,Jordan Thompson,11.0,Left Defensive Midfield,22293.0,Harry Souttar,24.639805,3.0847435,1.0,Ground Pass,"[35.4, 41.4]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,40.0,,35.4,41.4,,,,,,,
41f859e3-c353-4d2f-b265-5967fdd82919,6,1,00:00:02.051,0,2,2,,42,Ball Receipt*,30,Stoke City,9,From Kick Off,30,Stoke City,,,['9b534c0f-bb00-4c79-95d9-4b6eceabdcf2'],"[35.4, 41.4]",22293.0,Harry Souttar,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,41.4,,,,,,,,,,
789c2f3a-bfef-4569-a2db-a98f7d954b30,7,1,00:00:02.051,0,2,2,1.391983,43,Carry,30,Stoke City,9,From Kick Off,30,Stoke City,,,"['3e97ad53-f7b5-4c41-8a4b-cd05de966069', '41f859e3-c353-4d2f-b265-5967fdd82919']","[35.4, 41.4]",22293.0,Harry Souttar,3.0,Right Center Back,,,,,,,,,,,,"[37.9, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,41.4,,,,37.9,42.5,,,,,
3e97ad53-f7b5-4c41-8a4b-cd05de966069,8,1,00:00:03.443,0,3,2,3.453817,30,Pass,30,Stoke City,9,From Kick Off,30,Stoke City,,,['ea61d705-4418-420f-9e5e-0d8be3315ef3'],"[37.9, 42.5]",22293.0,Harry Souttar,3.0,Right Center Back,3908.0,Nick Powell,66.55779,-0.5625808,3.0,High Pass,"[94.2, 7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9,42.5,,94.2,7.0,,,,,,,
ea61d705-4418-420f-9e5e-0d8be3315ef3,9,1,00:00:06.896,0,6,2,,42,Ball Receipt*,30,Stoke City,9,From Kick Off,30,Stoke City,,,['3e97ad53-f7b5-4c41-8a4b-cd05de966069'],"[94.2, 7]",3908.0,Nick Powell,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2,7.0,,,,,,,,,,
4bbe066e-4e5d-498b-8903-a27be9200f8c,10,1,00:00:06.896,0,6,2,0.0,4,Duel,30,Stoke City,9,From Kick Off,50,Reading,,,['4831d8d6-632b-4ff0-8b01-56a1844d6d5b'],"[25.9, 73.1]",9480.0,Michael Morrison,3.0,Right Center Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,73.1,,,,,,,,,,
4831d8d6-632b-4ff0-8b01-56a1844d6d5b,11,1,00:00:06.896,0,6,2,0.0,38,Miscontrol,30,Stoke City,9,From Kick Off,30,Stoke City,,,['4bbe066e-4e5d-498b-8903-a27be9200f8c'],"[94.2, 7]",3908.0,Nick Powell,24.0,Left Center Forward,,,,,,,,,,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2,7.0,,,,,,,,,,
ac2cf209-c493-423b-b7de-fdb0c11b3541,12,1,00:00:22.990,0,22,3,1.249757,30,Pass,50,Reading,4,From Throw In,50,Reading,,,['0a990c4d-f3fd-4716-a4b8-d1c7f17b79b8'],"[23.6, 80]",4580.0,Andy Yiadom,2.0,Right Back,9480.0,Michael Morrison,10.3445635,-2.847358,2.0,Low Pass,"[13.7, 77]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,80.0,,13.7,77.0,,,,,,,
0a990c4d-f3fd-4716-a4b8-d1c7f17b79b8,13,1,00:00:24.240,0,24,3,,42,Ball Receipt*,50,Reading,4,From Throw In,50,Reading,,,['ac2cf209-c493-423b-b7de-fdb0c11b3541'],"[13.7, 77]",9480.0,Michael Morrison,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,77.0,,,,,,,,,,
98d4745b-e545-4d85-8eb2-af14c8c38a12,14,1,00:00:24.240,0,24,3,0.170859,43,Carry,50,Reading,4,From Throw In,50,Reading,,,"['0a990c4d-f3fd-4716-a4b8-d1c7f17b79b8', 'a7438998-48fa-4ce5-988f-68dfed2e798d']","[13.7, 77]",9480.0,Michael Morrison,3.0,Right Center Back,,,,,,,,,,,,"[13.7, 77]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,77.0,,,,13.7,77.0,,,,,
a7438998-48fa-4ce5-988f-68dfed2e798d,15,1,00:00:24.411,0,24,3,2.510703,30,Pass,50,Reading,4,From Throw In,50,Reading,,,['58555afc-5507-4119-b82a-100097848af6'],"[13.7, 77]",9480.0,Michael Morrison,3.0,Right Center Back,,,44.606052,-0.15077443,3.0,High Pass,"[57.8, 70.3]",,,40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,77.0,,57.8,70.3,,,,,,,
58555afc-5507-4119-b82a-100097848af6,16,1,00:00:26.922,0,26,3,2.835377,30,Pass,50,Reading,4,From Throw In,30,Stoke City,,,"['17a4d56c-fa78-4d52-8902-1d6a986c0f1a', 'a7438998-48fa-4ce5-988f-68dfed2e798d']","[62.3, 9.8]",20674.0,Danny Batth,5.0,Left Center Back,,,39.45491,0.35461763,3.0,High Pass,"[99.3, 23.5]",66.0,Recovery,37.0,Head,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,9.8,,99.3,23.5,,,,,,,
17a4d56c-fa78-4d52-8902-1d6a986c0f1a,17,1,00:00:29.757,0,29,3,1.179529,30,Pass,50,Reading,4,From Throw In,50,Reading,,,"['38628a1a-5c23-41f4-8e99-5903b35092b3', '58555afc-5507-4119-b82a-100097848af6']","[20.8, 56.6]",28105.0,Lewis Jack Gibson,5.0,Left Center Back,16793.0,Andrew Ferai Rinomhota,10.623088,0.39623934,3.0,High Pass,"[30.6, 60.7]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,56.6,,30.6,60.7,,,,,,,
38628a1a-5c23-41f4-8e99-5903b35092b3,18,1,00:00:30.937,0,30,3,,42,Ball Receipt*,50,Reading,4,From Throw In,50,Reading,,,['17a4d56c-fa78-4d52-8902-1d6a986c0f1a'],"[30.6, 60.7]",16793.0,Andrew Ferai Rinomhota,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,60.7,,,,,,,,,,
e2506fd2-c654-4c9a-b8ae-0c2545830e5b,19,1,00:00:30.937,0,30,3,0.037237,43,Carry,50,Reading,4,From Throw In,50,Reading,,,"['38628a1a-5c23-41f4-8e99-5903b35092b3', '45f07585-2106-47db-8298-eca38f03181b']","[30.6, 60.7]",16793.0,Andrew Ferai Rinomhota,10.0,Center Defensive Midfield,,,,,,,,,,,,"[30.6, 60.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,60.7,,,,30.6,60.7,,,,,
45f07585-2106-47db-8298-eca38f03181b,20,1,00:00:30.974,0,30,3,2.129266,30,Pass,50,Reading,4,From Throw In,50,Reading,,,"['de63f4cb-de2e-4593-aa91-3f6a07832ecb', 'df608aac-ed56-465f-9d04-f6d835c218f9']","[30.6, 60.7]",16793.0,Andrew Ferai Rinomhota,10.0,Center Defensive Midfield,10323.0,Alfa Semedo Esteves,14.534442,0.5746446,3.0,High Pass,"[42.8, 68.6]",,,40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,60.7,,42.8,68.6,,,,,,,
de63f4cb-de2e-4593-aa91-3f6a07832ecb,21,1,00:00:33.103,0,33,3,,42,Ball Receipt*,50,Reading,4,From Throw In,50,Reading,,,['45f07585-2106-47db-8298-eca38f03181b'],"[41.5, 68]",10323.0,Alfa Semedo Esteves,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,68.0,,,,,,,,,,
e6fee366-790f-4954-a572-ffb340fe80e7,22,1,00:00:33.103,0,33,3,0.0,4,Duel,50,Reading,4,From Throw In,50,Reading,,,['df608aac-ed56-465f-9d04-f6d835c218f9'],"[42.8, 68.6]",10323.0,Alfa Semedo Esteves,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,68.6,,,,,,,,,,
df608aac-ed56-465f-9d04-f6d835c218f9,23,1,00:00:33.103,0,33,4,0.877967,30,Pass,30,Stoke City,1,Regular Play,30,Stoke City,,,"['13738c5c-2b62-4e73-9353-3aad66fd5a17', '45f07585-2106-47db-8298-eca38f03181b', 'e6fee366-790f-4954-a572-ffb340fe80e7']","[77.3, 11.5]",9497.0,Jordan Thompson,11.0,Left Defensive Midfield,3908.0,Nick Powell,8.237719,-0.18311082,2.0,Low Pass,"[85.4, 10]",66.0,Recovery,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3,11.5,,85.4,10.0,,,,,,,
13738c5c-2b62-4e73-9353-3aad66fd5a17,24,1,00:00:33.981,0,33,4,,42,Ball Receipt*,30,Stoke City,1,Regular Play,30,Stoke City,,,['df608aac-ed56-465f-9d04-f6d835c218f9'],"[85.4, 10]",3908.0,Nick Powell,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4,10.0,,,,,,,,,,
365cdad6-749c-417b-b7dc-2b3dad5d8793,25,1,00:00:33.981,0,33,4,2.649029,43,Carry,30,Stoke City,1,Regular Play,30,Stoke City,,,"['13738c5c-2b62-4e73-9353-3aad66fd5a17', '3e7fa934-9c5d-41a1-a298-2fa90ce15c49', 'c7e49e83-b848-4662-aef2-c674ea3451d8']","[85.4, 10]",3908.0,Nick Powell,24.0,Left Center Forward,,,,,,,,,,,,"[82.8, 6.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4,10.0,,,,82.8,6.6,,,,,
3e7fa934-9c5d-41a1-a298-2fa90ce15c49,26,1,00:00:34.133,0,34,4,2.290245,17,Pressure,30,Stoke City,1,Regular Play,50,Reading,,,['365cdad6-749c-417b-b7dc-2b3dad5d8793'],"[34.5, 68.6]",16793.0,Andrew Ferai Rinomhota,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,68.6,,,,,,,,,,
c7e49e83-b848-4662-aef2-c674ea3451d8,27,1,00:00:36.630,0,36,4,0.452902,30,Pass,30,Stoke City,1,Regular Play,30,Stoke City,,,['1f3c2262-c5e5-4fb1-81be-a02234c60bed'],"[82.8, 6.6]",3908.0,Nick Powell,24.0,Left Center Forward,3514.0,James McClean,6.529931,-2.2694561,1.0,Ground Pass,"[78.6, 1.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8,6.6,,78.6,1.6,,,,,,,
1f3c2262-c5e5-4fb1-81be-a02234c60bed,28,1,00:00:37.083,0,37,4,,42,Ball Receipt*,30,Stoke City,1,Regular Play,30,Stoke City,,,['c7e49e83-b848-4662-aef2-c674ea3451d8'],"[78.6, 1.6]",3514.0,James McClean,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.6,1.6,,,,,,,,,,
b8b82be4-7e7c-40a3-8d43-b8b5c689a519,29,1,00:00:37.083,0,37,4,0.123503,43,Carry,30,Stoke City,1,Regular Play,30,Stoke City,,,"['1f3c2262-c5e5-4fb1-81be-a02234c60bed', 'ffeda3ed-91df-432d-9555-bfe8dfca0337']","[78.6, 1.6]",3514.0,James McClean,16.0,Left Midfield,,,,,,,,,,,,"[78.6, 1.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.6,1.6,,,,78.6,1.6,,,,,
ffeda3ed-91df-432d-9555-bfe8dfca0337,30,1,00:00:37.206,0,37,4,2.186898,30,Pass,30,Stoke City,1,Regular Play,30,Stoke City,,,"['500e9781-12f5-4693-8584-fbd1e0d89013', 'c14dcf61-8f34-4faf-950c-113a70afb2d8']","[78.6, 1.6]",3514.0,James McClean,16.0,Left Midfield,9554.0,Steven Fletcher,32.52599,0.4347698,3.0,High Pass,"[108.1, 15.3]",,,38.0,Left Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.6,1.6,,108.1,15.3,,,,,,,
c14dcf61-8f34-4faf-950c-113a70afb2d8,31,1,00:00:39.393,0,39,4,,42,Ball Receipt*,30,Stoke City,1,Regular Play,30,Stoke City,,,['ffeda3ed-91df-432d-9555-bfe8dfca0337'],"[104.4, 16.8]",9554.0,Steven Fletcher,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,16.8,,,,,,,,,,
500e9781-12f5-4693-8584-fbd1e0d89013,32,1,00:00:39.393,0,39,5,1.103933,30,Pass,50,Reading,1,Regular Play,50,Reading,,,"['3f800084-f7bd-4bd4-bff6-d30b8f6290ff', 'ffeda3ed-91df-432d-9555-bfe8dfca0337']","[12, 64.8]",9480.0,Michael Morrison,3.0,Right Center Back,4580.0,Andy Yiadom,13.519245,1.199905,2.0,Low Pass,"[16.9, 77.4]",64.0,Interception,37.0,Head,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,64.8,,16.9,77.4,,,,,,,
3f800084-f7bd-4bd4-bff6-d30b8f6290ff,33,1,00:00:40.497,0,40,5,,42,Ball Receipt*,50,Reading,1,Regular Play,50,Reading,,,['500e9781-12f5-4693-8584-fbd1e0d89013'],"[16.9, 77.4]",4580.0,Andy Yiadom,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,77.4,,,,,,,,,,
9cecd686-d169-4bc1-a349-139ce96a4ca8,34,1,00:00:40.497,0,40,5,0.43051,43,Carry,50,Reading,1,Regular Play,50,Reading,,,"['3f800084-f7bd-4bd4-bff6-d30b8f6290ff', '525c404d-d0ca-47aa-9639-a32bd730b175']","[16.9, 77.4]",4580.0,Andy Yiadom,2.0,Right Back,,,,,,,,,,,,"[17.4, 77]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,77.4,,,,17.4,77.0,,,,,
525c404d-d0ca-47aa-9639-a32bd730b175,35,1,00:00:40.928,0,40,5,1.158186,30,Pass,50,Reading,1,Regular Play,50,Reading,,,['25cd61aa-ae37-4de2-83f8-e60e93d1b55a'],"[17.4, 77]",4580.0,Andy Yiadom,2.0,Right Back,16793.0,Andrew Ferai Rinomhota,7.566373,-0.51094955,2.0,Low Pass,"[24, 73.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,77.0,,24.0,73.3,,,,,,,
25cd61aa-ae37-4de2-83f8-e60e93d1b55a,36,1,00:00:42.086,0,42,5,,42,Ball Receipt*,50,Reading,1,Regular Play,50,Reading,,,['525c404d-d0ca-47aa-9639-a32bd730b175'],"[24, 73.3]",16793.0,Andrew Ferai Rinomhota,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,73.3,,,,,,,,,,
2b052ae3-8bef-4c91-9620-3293c98184a8,37,1,00:00:42.086,0,42,5,0.376283,43,Carry,50,Reading,1,Regular Play,50,Reading,,,"['0f8263f1-2d26-403e-b02b-1bdd057f3161', '25cd61aa-ae37-4de2-83f8-e60e93d1b55a', '269a27dc-2f1a-42ca-a819-c4a0bc97ff9e']","[24, 73.3]",16793.0,Andrew Ferai Rinomhota,10.0,Center Defensive Midfield,,,,,,,,,,,,"[24.2, 72.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,73.3,,,,24.2,72.9,,,,,
269a27dc-2f1a-42ca-a819-c4a0bc97ff9e,38,1,00:00:42.276,0,42,5,0.750418,17,Pressure,50,Reading,1,Regular Play,30,Stoke City,,,"['0f8263f1-2d26-403e-b02b-1bdd057f3161', '2b052ae3-8bef-4c91-9620-3293c98184a8']","[93.7, 5.3]",3514.0,James McClean,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7,5.3,,,,,,,,,,
0f8263f1-2d26-403e-b02b-1bdd057f3161,39,1,00:00:42.462,0,42,5,0.830996,30,Pass,50,Reading,1,Regular Play,50,Reading,,,"['269a27dc-2f1a-42ca-a819-c4a0bc97ff9e', 'b2e36f6a-d7f7-4e69-b1eb-36d8f716d51c']","[24.2, 72.9]",16793.0,Andrew Ferai Rinomhota,10.0,Center Defensive Midfield,4580.0,Andy Yiadom,5.990826,1.3177207,1.0,Ground Pass,"[25.7, 78.7]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,72.9,,25.7,78.7,,,,,,,
b2e36f6a-d7f7-4e69-b1eb-36d8f716d51c,40,1,00:00:43.293,0,43,5,,42,Ball Receipt*,50,Reading,1,Regular Play,50,Reading,,,['0f8263f1-2d26-403e-b02b-1bdd057f3161'],"[25.7, 78.7]",4580.0,Andy Yiadom,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,78.7,,,,,,,,,,
3183dc2f-af98-4382-b40f-9f30bbd82dbc,41,1,00:00:43.293,0,43,5,2.636919,30,Pass,50,Reading,1,Regular Play,50,Reading,,,"['25b91d69-b84c-4fdc-b5e7-314ee0cd444b', 'eb981d3d-55f6-4f8d-9d4d-5907fd734bc9']","[25.7, 78.7]",4580.0,Andy Yiadom,2.0,Right Back,8660.0,George Alexandru Puşcaş,28.877846,-0.34255806,3.0,High Pass,"[52.9, 69]",,,40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,78.7,,52.9,69.0,,,,,,,
eb981d3d-55f6-4f8d-9d4d-5907fd734bc9,42,1,00:00:45.930,0,45,5,,42,Ball Receipt*,50,Reading,1,Regular Play,50,Reading,,,['3183dc2f-af98-4382-b40f-9f30bbd82dbc'],"[56.5, 68.4]",8660.0,George Alexandru Puşcaş,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,68.4,,,,,,,,,,
25b91d69-b84c-4fdc-b5e7-314ee0cd444b,43,1,00:00:45.930,0,45,6,3.189915,30,Pass,30,Stoke City,1,Regular Play,30,Stoke City,,,"['3183dc2f-af98-4382-b40f-9f30bbd82dbc', '566bea32-e243-4d57-89e3-43bc8425a170']","[67.2, 11.1]",10491.0,Morgan Fox,6.0,Left Back,3298.0,Tom Smith,28.359303,1.730148,3.0,High Pass,"[62.7, 39.1]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,11.1,,62.7,39.1,,,,,,,
1a219ec1-3a6a-4dbc-9832-74fa50be8133,44,1,00:00:48.215,0,48,6,0.948855,17,Pressure,30,Stoke City,1,Regular Play,50,Reading,,,"['566bea32-e243-4d57-89e3-43bc8425a170', 'aa4d93eb-a655-4c2f-94dc-8ac91eccf0e9']","[56.3, 46.4]",9559.0,Lucas Eduardo Santos João,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3,46.4,,,,,,,,,,
566bea32-e243-4d57-89e3-43bc8425a170,45,1,00:00:49.120,0,49,6,,42,Ball Receipt*,30,Stoke City,1,Regular Play,30,Stoke City,,,"['1a219ec1-3a6a-4dbc-9832-74fa50be8133', '25b91d69-b84c-4fdc-b5e7-314ee0cd444b']","[62.7, 39.1]",3298.0,Tom Smith,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.7,39.1,,,,,,,,,,
aa4d93eb-a655-4c2f-94dc-8ac91eccf0e9,46,1,00:00:49.120,0,49,6,1.405147,30,Pass,30,Stoke City,1,Regular Play,30,Stoke City,,,"['1a219ec1-3a6a-4dbc-9832-74fa50be8133', '31e093cf-b1b1-4b5a-a768-775ebba5937d', 'deb309e3-4e61-4461-8e2f-d3dbe8959279']","[61.5, 39.8]",3298.0,Tom Smith,2.0,Right Back,9497.0,Jordan Thompson,6.9310894,-0.76499283,3.0,High Pass,"[66.5, 35]",,,37.0,Head,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,39.8,,66.5,35.0,,,,,,,
deb309e3-4e61-4461-8e2f-d3dbe8959279,47,1,00:00:50.525,0,50,6,,42,Ball Receipt*,30,Stoke City,1,Regular Play,30,Stoke City,,,['aa4d93eb-a655-4c2f-94dc-8ac91eccf0e9'],"[66.7, 37.1]",9497.0,Jordan Thompson,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,37.1,,,,,,,,,,
